photo_id,business_id,caption,label,caption_clean,has_caption
9pddI8ka0sqxWLTwSR0s2A,6_OAIFxSk3YjNdRJv59Saw,,inside,,False
m-JThDeAWf3-JGeMLwn7ag,mq8iNBD77TP6eWfFIQO5rQ,"Healthy option special, drum, crabmeat deliciousness",food,"Healthy option special, drum, crabmeat deliciousness",True
h_ZNEh4tm02JWP5HhmAgzA,V_S54QGnokLMshOm8xNTag,Citrus-Chili Crusted Gulf Fish,food,Citrus-Chili Crusted Gulf Fish,True
ZU7NXn1r0r5PpMl5Vg1p5A,DcBLYSvOuWcNReolRVr12A,,inside,,False
f8AWkl0JFlgOhwYr1LWIhQ,UnQriKTiNsYnyPE3Rt8lTQ,,inside,,False
f7ZGNUrOliXHhqwAkNmlDA,UeYZgcORV2Veo_BZzdiaTg,"Our Specialty Italian Muffuletta -ham, Genoa salami, pastrami, Swiss cheese, provolone cheese and housemade Italian olive salad; served warm",food,"Our Specialty Italian Muffuletta -ham, Genoa salami, pastrami, Swiss cheese, provolone cheese and housemade Italian olive salad; served warm",True
j3QWnWiaGNwCfoG12C0mUg,rOsC1rDpIxvNoHxEvNFjeA,,food,,False
iI5cRNnHvXxK9Nn9FOMjIA,ADgeB1sfOGbzCR3LIi-4lg,,inside,,False
sjqk-tPxEU4vkJEHzlrIJQ,1-2o_s9TE1auWIivBjdL5g,,outside,,False
EFvXNqQTReUVfGPp3u4X6g,rUxxJi1tlSljiY_kTasUKA,,inside,,False
YJi_6SG518eO2YYcga7toA,Tv5gLZyjnMuEpLvdbE5wGw,,inside,,False
A-sA5_ODagYJHKUN4O7ZXg,-UEeCTgxud4OGWshX4x-jw,Bar,inside,Bar,True
vbLhMRzhYuwi3QqxxM702w,zYyVEC0IF86xSHF3GFmvkg,"NIRVANA'S MIXED BIRYANI An Indian version of fried rice with lamb, chicken and shrimp",food,"NIRVANA'S MIXED BIRYANI An Indian version of fried rice with lamb, chicken and shrimp",True
NF3gaK5QjQZyZTCt0jWNLA,Tf_Oj8uWRvXmqkEmntzTdA,White Bean & Grilled Kale Toast with Walnut Pesto,food,White Bean & Grilled Kale Toast with Walnut Pesto,True
U-KXsdi1Rf-LtxuP9DYAuA,uUgRgEdYbp4IPOUK2j-60Q,Fruit and Meringue Dessert,food,Fruit and Meringue Dessert,True
nl4g7jR_LI1HmHy4P4js4Q,FEXhWNCMkv22qG04E83Qjg,Outside,outside,Outside,True
X2i9VMKQ2keD8W7f4LwVuQ,pSgZ6x48zgkbWucfzswkzg,Get lost in the Ramen.,food,Get lost in the Ramen.,True
WmyApai07nRfQRvmZR6wrg,I3Uy20BKx7G-Fzz6hLIeWg,,inside,,False
4ZpnmavLkqyHmDASn6hYgQ,79OES-kMb3VGsdy0nG6G2g,,drink,,False
_uGWMjT0IFHZOkJWfibQKQ,JlHO0nd0yXCQbiIIvJm2jQ,,menu,,False
MjqcoFRF0X8c5lB1RvOhpw,nTBStZYJfHGdSZJbpaBiPA,What a great group!!,inside,What a great group!!,True
os2STQi-X83vqG5kRBiG2g,Q6BQcgabriKd5wPxvzOIWg,Macaroons are great,drink,Macaroons are great,True
OcTi0SOnwAp_YiklGZ8DXQ,snguCYg0ierKRuUTxCDH7w,First stop in New Orleans...,inside,First stop in New Orleans...,True
tBcsrzMKjEaz6EV51pUoCQ,RGXb-3iUuaORNWB_nt_RcQ,"Onion rings, jambalaya, red beans and rice, and corn chowder.",food,"Onion rings, jambalaya, red beans and rice, and corn chowder.",True
T8QRinEOZlw2axk3xC6tkw,ECOUuwE5H1HHE8xBfNAjFg,Cool jellyfish lanterns over the bar,inside,Cool jellyfish lanterns over the bar,True
6RaZEN2p9z2BBEmiDVdF2Q,Meww6RIE4cFL_kG0aRlbAA,Pretty cool atmosphere,inside,Pretty cool atmosphere,True
Hbn2Q86DPxFAF8hm1EryHg,-Tskf8WK17rb3ZfeFuRSWA,Bananas Foster cooked at your table,inside,Bananas Foster cooked at your table,True
_z7RIqlTBO0csYO7IhL2Pw,9HvjjSwxxubIhG6E_sObfQ,,inside,,False
Oa86q0odusOfCGmD_ObJ0g,yzMxuQYGIqHZCds5J21g2A,Inside the restaurant,inside,Inside the restaurant,True
xqRmgWpI6xtkaKBeN0IDnw,I3Uy20BKx7G-Fzz6hLIeWg,Complementary sweets,food,Complementary sweets,True
g73BOZh4CMhYi0aJa8LecQ,zHoIBH6nIh_Hs8YkSJii5Q,Home of the sweet potato cupcake!,food,Home of the sweet potato cupcake!,True
031aFEmuTgm_RLL4EJnNoQ,FEXhWNCMkv22qG04E83Qjg,Coffee and Biegnets,food,Coffee and Biegnets,True
NWzaVyAsoZ64lvbQGmDpCA,rOsC1rDpIxvNoHxEvNFjeA,A sight I haven't seen in years.,food,A sight I haven't seen in years.,True
fwmuqJjNvezukpMwQUCtUg,oXJ-AmZ9sJIc8h2evX3TAA,,inside,,False
H-7RPLr48Qc2bczrCgv9Uw,_ab50qdWOk0DdB6XOrBitw,Chargrilled Oysters,food,Chargrilled Oysters,True
vl4JpAOcmZwKsrWx9yaY6A,gVw224_IlTrx3KHEgFBtMg,Good band and a good looking roadie,inside,Good band and a good looking roadie,True
cIlww9CnCZE4LN5s1iq7kQ,W4ZEKkva9HpAdZG88juwyQ,Duck spring rolls,food,Duck spring rolls,True
gu4IrXX5vN-IKOFaFYdthQ,kBgiy6ulQRiATWFPZjTPKA,,inside,,False
l3fPoqQAjEFdNJoCRFSvFQ,hfbZ97Te3T4jeWN6GgsGrQ,bbq shrimp,food,bbq shrimp,True
MeUI_RwH3g4rzDkiWSUbTA,H41S-qS3NOUJSbIqWTuyIA,View of river from front of paddle ship,outside,View of river from front of paddle ship,True
KY-ixuJrxJnbg06uPyBXFQ,R3T_74k4uj2R6chmCruY1Q,,food,,False
LtbIWU28qm--mSPx_E-CEA,Q1hBOIqr_p6MRnMLawz6cA,,food,,False
gfWdnV-Om7hfPci9hXG7EQ,U4X-tzwvTzW8uWxs2KIPtg,Lunch!,outside,Lunch!,True
zIKcgajJ-4Tq7LiWlbwmQw,ac1AeYqs8Z4_e2X5M3if2A,Chocolate Kahlua Mousse,food,Chocolate Kahlua Mousse,True
ilnkpDnQE2_yCfk2nk97lg,9K52QeeFzdpD763t_dnGXQ,the magnificent Chip (can't recall last name),inside,the magnificent Chip (can't recall last name),True
GtGpizj-cY0UQtFcKlcSkw,ChlcxTEoWBQJXJ2Xb2vm5g,,inside,,False
Z-p1f9OCHuOLC1KEj6DZug,_ab50qdWOk0DdB6XOrBitw,,food,,False
OBHO70LOuaaLcS0l3MH4ow,I0I2mkCOPTYVSLpc8A8VVw,Tomato Gazpacho w/Lobster,food,Tomato Gazpacho w/Lobster,True
_YtIaeBLDUEsFXZoHvNshQ,9kv9JpLhzkN3UeWZDrsmEA,"Creole cocktail, Rittenhouse Rye, Dolin Sweet Vermouth, China China, Benedictine",drink,"Creole cocktail, Rittenhouse Rye, Dolin Sweet Vermouth, China China, Benedictine",True
C1HOUQOzp95YOXXKlxn5bA,3qEjUW12sH6KOBm86ZDmTA,,inside,,False
lK8oGmbI7t5z5tb37qeWmA,6Ty-KKWq6hLZYW8DWEHYvg,Hurricane,drink,Hurricane,True
FCs6K-ObsFn7X1WtNQpn4g,WOdqMURCc0CHXUllPZwpqQ,,inside,,False
i-aocJ3PD9fDnnmtEhQuJQ,x063XOQJCfTsKvS7iPLSsQ,"Beignets, but of course",food,"Beignets, but of course",True
k7ab4N5PiQp-yDvfbbiDRA,mRpk0A4u0hnF0lNe1h4hGg,,food,,False
yVmQK2F8x8CwH3At99zuAA,M2h3vq8WeSiQAmyJtrPvbQ,,food,,False
bBuTb6S1XeoXeqJ4rI3UTA,oBNrLz4EDhiscSlbOl8uAw,,food,,False
PR5791UnZcKultXJHNW5CQ,PVieWiYn8GK9GSLnNFmOyA,8.26.18 Outdoor seating,outside,8.26.18 Outdoor seating,True
OXWZTDqwJFiGazyULKa7oA,115LqFpJV04pVbl0TMqAog,self explanatory,outside,self explanatory,True
c_AqHr89aTDTJcHTv8oC9g,_ab50qdWOk0DdB6XOrBitw,,inside,,False
B04J39YplOAto2x5bspkjA,Trbe4JX-oLHrrVVPcv0wog,Vanilla Bean Creme Brulee,food,Vanilla Bean Creme Brulee,True
j7f80YulfQxNRObdZUKCqA,nTPTqC40pXELp3LOrCtXIA,Cheese Blintzes,food,Cheese Blintzes,True
Rh9YIq2fMXHvx7gL0fJsHg,_ab50qdWOk0DdB6XOrBitw,Fried seafood platter,food,Fried seafood platter,True
rEDJ7VNMDWkMaGBOojNmng,VaO-VW3e1kARkU9bP1E7Fw,,food,,False
vFkuy4tnFWWWqY2scUp6_A,dG94-818jQr0Vi3ajRwDCQ,Eggplant bruschetta,food,Eggplant bruschetta,True
tYZtb-omW-ghca-CdJAK5Q,g1rVS1nWYo3BFd0rhzWHNg,,drink,,False
TWVDh2XXvMKbCFMfr4KGmw,OSi2ColCxhS9oCoAUNbPig,,food,,False
u1zWqDB-1zQerO0PgTsm1Q,_dtlumMepOrZx-k1JEwgWA,Something chocolate lol Taste was amazing!,food,Something chocolate lol Taste was amazing!,True
ijQVG-Q7qy4uZFIreWjrAA,ac1AeYqs8Z4_e2X5M3if2A,,inside,,False
Zq2Dl6NG10c7t-7f-00Czw,ZGznjpkqi6a_It4lAgCnYw,,inside,,False
hqjE22vWEhBT9HxKTPF1yA,Sad6etx6kKYxrpvWcd11MA,outside wall menu,outside,outside wall menu,True
nDlTavIBgBquNDCn8cOuKw,04l8PYcuYQeEkEhJCbhtOA,,inside,,False
W_aYEihlBhGN5VDazzuTgQ,m5-FtgWRd4qA7j0vaOXiXQ,,inside,,False
6olcKzVqo3yQxqF_iBqEcw,0JlxuzzDo1Sv89S9ApI9Ng,,outside,,False
7yMb4jydPAhy2XUis28SpQ,3qEjUW12sH6KOBm86ZDmTA,,drink,,False
tAanuTRMjlPUbMPO1G24kA,HFPo4XCQOQyPyZMkh8zS_w,,inside,,False
21bNBzGsZkDp_HK52iB9eg,Y2Pfil51rNvTd_lFHwzb_g,Beautiful interior!,inside,Beautiful interior!,True
ZazcR53vDgUdXDEYg70q2A,H5KRna9A6mDQEJ2ZN0zL6g,,food,,False
PVq-LR-lY-6P-cldgr0IFg,stqWlKEgXweNQSsxOsHjVA,,inside,,False
sReKteBnaB81xE1QJYWOvg,X-BZp1KMgGzKkf_92Y3fWw,,drink,,False
a7TBZLjXsaQBtALst8YAxA,g2jeKyXYwHUaiop2UPOFXQ,,drink,,False
wFuTnEKU-MDljqgTagE9Nw,7kHvPCBSmRgzDgjO9xXT1g,,inside,,False
7QSMvEvDBZb1oy2kyNEUlg,_iDDqhphfpvrDxKjFa9Ofw,,inside,,False
AwYySM5ggwTWwsmnEtwiZQ,FEXhWNCMkv22qG04E83Qjg,Across the street,outside,Across the street,True
azoKmTTxD2hRI3MWiH1qjw,dclL14pr7OojCOKJ_ZbMbQ,,outside,,False
zMNsa6UoxwCmzZ88uudhjA,9kv9JpLhzkN3UeWZDrsmEA,,outside,,False
_TPlJ7dNQ-pW4FofRUCMOA,aEl6kgpPPXaaFK8UvFz4pw,,food,,False
HL8tZuyLJ0Jm_JojzfMoqw,VaO-VW3e1kARkU9bP1E7Fw,Raw oysters,food,Raw oysters,True
DLtdVaUEtXB--mWNiAzmiQ,5uPdoWQNjYkrpRmy9AonSw,,food,,False
aCYoEdZ67BnLMvZ9VAtwBw,8jXmNMrGJ2acUG1R-D5e6w,,inside,,False
BPhKS01DCal8jpW-RUiTlg,8k3vSF9F0sJItv7ZFDFfmg,,food,,False
TZWNwX-UdmhfFngMrlf7uw,FlyfDPS41F8R9f5KHA8g2Q,SukhoThai Sampler Appetizer,food,SukhoThai Sampler Appetizer,True
dmE7QvHs39QD8wuv0ZqhVw,GRx3ep-o6K05floY0eMAAg,,food,,False
zpXBcW08QU4MyYGVbMTaQw,RLlOK2fL6xU1sfIPiP2QBw,Potatoes,food,Potatoes,True
efnUHqjBTQEAURojRz1hjw,WzEzUDTWr4UQSQykujMwyg,,food,,False
i16GJWPcthmTuniKzeTyBg,geuZssQDB8yblCpFYwoqAw,"A great trinity of Cocktails. Martini, Last word and Boulevardier",drink,"A great trinity of Cocktails. Martini, Last word and Boulevardier",True
wnvVxgOEwF6oNobmP8w_lg,BFihjoRdU-jmdbvIEqEsxQ,This was Cosine Matassa's Jazz City Studio 1965 to 1974,menu,This was Cosine Matassa's Jazz City Studio 1965 to 1974,True
_OpvFru3e_7mST7Yggxpyw,MyFC2F-5SXwXTLR99UWiqA,Back patio,outside,Back patio,True
4O8Tunuwtc8tb_cmgr8thg,6a4gLLFSgr-Q6CZXDLzBGQ,Hummingbird banana spice cake w/ cream cheese frosting with banana chips pineau de charantes,food,Hummingbird banana spice cake w/ cream cheese frosting with banana chips pineau de charantes,True
t4pmUem4lI-utbsKZMePbw,sJz2WhvVGW8jsdQhZ_BlUQ,,food,,False
vH-Xd77RbYatBFIjvJqzEw,GxhA2tfoMiK8Vr-rIx51ow,,outside,,False
64idlQQKfZBOqfywBNEzyw,wDxoeFTU69uc6eN2C57EZQ,Meat lovers pizza= Meathead,food,Meat lovers pizza= Meathead,True
YxJBTYKXHjLHtcBJx3Ylng,8odXL99ki7fi2YPgvAd14w,,food,,False
UKwbN3FyHxaDrkMJNq90MA,mhj9KWNqKnEAb55-94ZzfA,,inside,,False
nyE4Or82FfuOUIFT19pR8g,JLmbNr66VveSN_tPYdCnhg,This is the nicest men's room I have ever used.,inside,This is the nicest men's room I have ever used.,True
IZqlvglhpsy2DA6rj7Wjzg,stqWlKEgXweNQSsxOsHjVA,Fried Oyster Po-Boy!,food,Fried Oyster Po-Boy!,True
-Yucgu1bhWV6m1f5whGobw,_d4oswY38HTB5UWMMEt_jA,Downtown Hustler Flight - Enjoy a variety of juices with Bottomless Bubbly,drink,Downtown Hustler Flight - Enjoy a variety of juices with Bottomless Bubbly,True
Untiw0Cg_48dJcRUMobF3A,x063XOQJCfTsKvS7iPLSsQ,Another Broken Egg Cafe Coffee Mugs,drink,Another Broken Egg Cafe Coffee Mugs,True
GWl6KKWxbe5OdJPvERuABA,_LgI5387qAmMuS8i6h69cg,,inside,,False
x_g9-Bx0CzRACitN2tR0-w,8UPv1p9GW-BiZtQqUt8nOA,Outside seating on a nice day/night,outside,Outside seating on a nice day/night,True
D8ybGf7dgf_zLnxlMul_mw,d7W1Fi6uRYUhDT_uW83d7w,,inside,,False
0qgQ6W3SG2TsKpIdaaOuyg,9ruUYAz35q6mgUpxb5zZhg,Ceviche,food,Ceviche,True
UsfDnu55ehB8snn5o5bUfQ,2DTkzhmMpv5fIPKheePClA,,food,,False
1ZIIjxT9B5HSHACpQ9oLcg,_ab50qdWOk0DdB6XOrBitw,,food,,False
LHFj8kQjtTHA8eqxOrraQA,ku8cAVBLaF_4rI-yK6gNnQ,"Shrimp and oyster gumbo, for breakfast!",food,"Shrimp and oyster gumbo, for breakfast!",True
HBM0t7mrxTtFmgHYbK_Sbg,MPGfBQ3-GxpoPqIknjoAwg,Very cool private booth for just two.,drink,Very cool private booth for just two.,True
9pY2lVnFcBpoemzd0fthlg,FaY_9x8ZtsuHe5wS2iJM1Q,,food,,False
d-zBH1MpE1yyGt9EunYXXA,IqocLKWSjSCCRakMon52dA,,inside,,False
jQP09-Vq1-TGayg1s4hghA,ku8cAVBLaF_4rI-yK6gNnQ,Baked Brie,food,Baked Brie,True
DqZnEFNC1gVyKB-uLny8rw,9xdXS7jtWjCVzL4_oPGv9A,,food,,False
ND04tDUvq6yZcbV0AwtUpQ,gTC8IQ_i8zXytWSly3Ttvg,rib fan?,food,rib fan?,True
SQZT8x2dc4HUOo9ODa9r5A,V9VLhHdSFpFi4yXFqVcVEA,Grilled hangar steak w/ salsa verde,food,Grilled hangar steak w/ salsa verde,True
qrxozC6c0sBEpFJzDhfJjQ,sJz2WhvVGW8jsdQhZ_BlUQ,It's Christmas at the bar!!,inside,It's Christmas at the bar!!,True
QzjkRjBGfXMmLhzdmhwPPA,rAMlyZQe5eFrdLRVQfY4ZQ,buffas back room #nola,inside,buffas back room #nola,True
au7jJ5rQzxaVyDmSWvX8gw,c3gwn7_ukRwGGIghHLi-UA,Aebelskivers with lemon curd and nutella,food,Aebelskivers with lemon curd and nutella,True
31TXV4ryDDcpz4cxEhuAYw,8FWAoGPBwRS3I7_FP7u-Mw,Salmon,food,Salmon,True
LZ1GbWX7ZZe7q1ReXybx6w,VaO-VW3e1kARkU9bP1E7Fw,,food,,False
tWsuwz1Pw_zr9d4xsO_PYQ,dSv7qHrkYF4nmQQA0QRP_g,Bar area,inside,Bar area,True
_Mh4i3lEvO-bLdUY8LzqDg,H41S-qS3NOUJSbIqWTuyIA,,outside,,False
f85TzF87SFnLjPXgdEdnEQ,Q6BQcgabriKd5wPxvzOIWg,Confetti cupcake,food,Confetti cupcake,True
ERjnKMcafu4CitStS3Rerg,uvQQlr5ye4ReQTxuyB7kCA,Tuna Steak,food,Tuna Steak,True
8fliVhSysLeyO0sWwDKJVQ,8uF-bhJFgT4Tn6DTb27viA,Nutella mousse donut,food,Nutella mousse donut,True
KOCAvpY86Wg_gFLShwXKbw,VQcCL9PiNL_wkGf-uF3fjg,Homemade Bread Pudding,food,Homemade Bread Pudding,True
Q1PDy694r7dCY6R653RFdg,rUxxJi1tlSljiY_kTasUKA,'Corporate America'... Great band!!,inside,'Corporate America'... Great band!!,True
_vSrZ2n-v_7BHG7T_CTHTw,-VlBFlHwX-Pt6Xyzs9roGw,,food,,False
JJfNu5DxGOrvSiu9U_V7Xg,5qVG7T82jRnKGR9O7_0cFw,,inside,,False
ke1O2p6LTKdj4oZeXH_qqA,ac1AeYqs8Z4_e2X5M3if2A,New Orleans bread pudding,food,New Orleans bread pudding,True
KrqsNHrrHlu0297QhUXrow,zWfzgYe2nT9mHYm_vl1Ukw,,inside,,False
sGQ0etLMeNpfO-1ZadyBhw,DcBLYSvOuWcNReolRVr12A,Charbroiled oysters,food,Charbroiled oysters,True
uELzI4oeT1NRv0GwywII7Q,6Ty-KKWq6hLZYW8DWEHYvg,Interior,inside,Interior,True
5I_1D_fJ5r_5yOTf5-Jj5g,ZgmEBmGQbSHj8YZgN2pPLQ,,food,,False
0dDjF4sWjo9Bl2PkBYWSDg,rOsC1rDpIxvNoHxEvNFjeA,,inside,,False
dGqmML0Ammv-ZNGmShqjbQ,zWd07FzvWMbfzwpOEkVdZA,,outside,,False
OucL9CMiDAoMXiCSzAEBrg,JbxOWK2tMUkNmYPvjPBVoA,Beautiful,outside,Beautiful,True
AEnxVjarEcIdbtNtlldSMA,YUDcLokFMZOtyWAmVY3jwA,,food,,False
RL3GjOpTyVU3M07BtfNHoQ,XnQ84ylyAZwh-XfHGGNBbQ,Red Beans and Rice with Cajun Chicken,food,Red Beans and Rice with Cajun Chicken,True
_k6gsi7f_Kq5X3jCrv9H9w,mRpk0A4u0hnF0lNe1h4hGg,,drink,,False
PJZcVhjHEGRUZ7dUiVUN5A,xv1jrIOGNx99gIGPv1yOcw,,inside,,False
x0nlPmB-mKsPazSS4kbRDA,m5-FtgWRd4qA7j0vaOXiXQ,Small retail stand with CDS and t shirts.,inside,Small retail stand with CDS and t shirts.,True
DunTM9o9UgGzQkIK_e49NQ,j8JOZvfeHEfUWq3gEz6ABQ,,drink,,False
Qsu81wy1Jv7Vv4AjIAPGuw,j8JOZvfeHEfUWq3gEz6ABQ,Choice of wine to drink,drink,Choice of wine to drink,True
OPAn9h9qAuVdIEoM8iInrQ,FlDkxuO6MGrW7x1OJTtJew,,inside,,False
29gkjMMD6wuN5TYvKWqMvQ,sy9erwW0yTpjsTQ1eLtnUQ,,inside,,False
O4PR8_CteZQTr6ZGKvH0iA,pz9NQ_ItX1Vsy-vbSJuf_w,,inside,,False
BL_Zk7v493gIc2ghm00jRg,UR9dzGGVfcJhHt_mG3bTRA,Tiramisu,food,Tiramisu,True
hlv3HE0gH9F485s1tE-XvA,YNjyv0gfOr2g8lbmUpTnKg,charcuterie board,food,charcuterie board,True
6Jsz05oxWJB027wzoS03FQ,kh5gB31SUBeV_rxoOF-2jg,,food,,False
1zb4zOcWU6ZA2Rhz2dQ9Uw,Ssur8TPCIZWnZeCDQ9avQQ,Love the view. Eat inside or out.,outside,Love the view. Eat inside or out.,True
ebT-GtReT7euh8xZQPC-yw,8BhNur6_XKLjCDvbhX2CNg,,inside,,False
gd3F3MiujhEl633Y7pSUAg,XnQ84ylyAZwh-XfHGGNBbQ,"taste plate which costs $14. It's shrimp creole, fried chicken, red beans & rice with sausage, rabbit & sausage jambalaya...",food,"taste plate which costs $14. It's shrimp creole, fried chicken, red beans & rice with sausage, rabbit & sausage jambalaya...",True
glpQuZqnohqbSUrG7-6hZg,OyF6c2he3Aej9itlH8oz-A,Tuxedo tails martini with quail egg,drink,Tuxedo tails martini with quail egg,True
vq5vTOHR-0nzLGlA_yMWOA,gcboPfvHc2Kv8s_f5L0HIw,Inside,inside,Inside,True
bw6FPwTw3YQ1cVHK70O_yw,7gtWQMLOEwCxh1I5j6uB4g,,inside,,False
xU_H7FwMUB4Di_3SDQxKKg,MyFC2F-5SXwXTLR99UWiqA,Press for champagne,drink,Press for champagne,True
aqXzu8-mUopzoBlKhocTDw,_ab50qdWOk0DdB6XOrBitw,oysters on the half shell,food,oysters on the half shell,True
cH2bV6QnD6KQGcdmu-IVgQ,vN6v8m4DO45Z4pp8yxxF_w,,outside,,False
kjqZo03ijr8t0TjLrvP95w,5J65PhaSFmOngOEQFYOVaw,Hot tub @ Indulge Island Grill,inside,Hot tub @ Indulge Island Grill,True
qS6Zq0tGucllXrtyGfJMKA,DcBLYSvOuWcNReolRVr12A,Gator bites,food,Gator bites,True
UnB7iW93biK9MZfpoIng1g,PcAMh9bjVHVB2dscm1F4FQ,Curry Shrimp,food,Curry Shrimp,True
oDe4Gv_2crBmzzephFwWRg,Se9CEgJEVxcWax1fStWuQA,,inside,,False
QDGwV2LGT3ADv1G3vALb2Q,S-UCCkjSycqYHdIgdU5PBg,,inside,,False
CqyS7nlbh5qhcAOJbK6mzg,YNjyv0gfOr2g8lbmUpTnKg,Cornflake-fried chicken and waffles,food,Cornflake-fried chicken and waffles,True
xXwUWhJrhQ9aBhbNKvU2fQ,_JNRKX9qdBTHLKtAl7dbWg,,drink,,False
6G7rZyjBNOolhkijtkXukw,x063XOQJCfTsKvS7iPLSsQ,Another Broken Egg Cafe Biscuit Beignets,food,Another Broken Egg Cafe Biscuit Beignets,True
92wv6UkTpizU9e6AAWMksQ,Exh1uNhTSDR1hGivZBIylA,Coolinary menu app bao buns,food,Coolinary menu app bao buns,True
owXCjvIg0DEC6vEpttr50A,5xRmemqmR89BpGoOA25hqA,Garlic shrimp and shrimp crepe,food,Garlic shrimp and shrimp crepe,True
PYHduVM8V6W1hGjdOp--LA,YmF6Bh0MkjW5qci5KI6D2Q,,outside,,False
SlEvKI8bDzsScI9QlDuLvQ,1Mmo93UBNsaVW7OnpWDuQg,,inside,,False
1WY7DCNQAhNy2oOWWVUbRA,iZ7-gwaBWYHiWhez4514jA,Eddison's Espresso and Tea Bar,inside,Eddison's Espresso and Tea Bar,True
NDbjVPIx3DcMxNgkUn3KCw,qclZoDz3sjT7v5xOSj5P2Q,,outside,,False
07keQe80oEMhuvvNt9nLEA,7NEIGT2rccjoojzMvmKCzw,,food,,False
qa99ZNfD33RjC4CYlsMqHA,tJhIqLwZnbBl5FKIChEIQA,Patio,outside,Patio,True
amKAiZS8FN3r-ONMFWAMPw,-Tskf8WK17rb3ZfeFuRSWA,The interior is beautiful!!,inside,The interior is beautiful!!,True
NWx_ELI8I7C1_ACVpFvYrg,c-iKAO2GBzSKjm7y1Oljcw,gumbo with pear salad,food,gumbo with pear salad,True
7kV0S0fbb0ByoxUPTNT_wA,rvF-BwyaCHeb30u3Xf7FbQ,Venue!,outside,Venue!,True
IaC-BglmljNzTVMDa873rg,yz0KWVamNhqiZGz7XTClzg,,inside,,False
C7eSTUENzbyecjOX21zBNA,3fVYGQr_ldW2_1QlXJjpaQ,"Duo of Local Beets | Roasted And Pickled Beets, Pumpkin Seed Brittle, Friseé, Goat Cheese, Citrus-Brown Butter Vinaigrette",food,"Duo of Local Beets | Roasted And Pickled Beets, Pumpkin Seed Brittle, Friseé, Goat Cheese, Citrus-Brown Butter Vinaigrette",True
kJ6-chXflxnCW32XUCEL1w,xdIUHgxMScxlGiiEdwsgnA,,food,,False
6VzLqN_wU_4Avg5Q0Ci48g,_ab50qdWOk0DdB6XOrBitw,The line to get in is always ridiculous.,outside,The line to get in is always ridiculous.,True
PVoxgd14Q8IJarF7BTz4KA,q6hWVlVeiCgMgM22wt1wfw,The Company Burger,outside,The Company Burger,True
uhy0x4sewBP4kmCQiXWh2A,YdxHpdqppWRVo0xgf5ojJg,,inside,,False
bpTzBn0d3shH0at1EK_ctw,6a4gLLFSgr-Q6CZXDLzBGQ,,drink,,False
CNhQy16b2e_JUTxZMLZiJg,oFbwMxqaCJfIzAEmwaXD3Q,,inside,,False
q2SLPXLU3cU5PGYCz5Xd3w,V1n-wIrt5xtI0VIAxIP5dA,,food,,False
JnUsHmQAgun2BO7E63W-rg,WYSqcpQv0OA8RyE7f2mnnw,Look how cute and chic it is outside!,outside,Look how cute and chic it is outside!,True
5oN7tqqvO2WOQ8Fep0KZxg,HqPTlLE1mxWyvN4y1stsKA,,outside,,False
Ab8nFwkNm7JuVmYOd73aiQ,pUlpCJBYR7chLMMUKA5Ydg,(small) alligator bites,food,(small) alligator bites,True
Xk2h7kzMNh9LB7IyJk6j3w,sBSE_CjEBjv5-89KK69Zrg,,inside,,False
TNDxrDsv1LcOQQ0Jy0NP5g,kdqoDMuvyNedsouc1i33vQ,The bar.,drink,The bar.,True
EWkiuahblRaBDkEuPWnihA,VeJP0FaL-UzzChca5f0bkA,,inside,,False
7GRlAqp0LL2Dnt-GtFsb8Q,aYTy7BprrbZ2uvsqPHanZg,Scallops you have to try!,food,Scallops you have to try!,True
zn_57k5U9pV_2tD-yna7oQ,DeWn3Uv2DucZZvATXmfKNg,"copyright Cynthia Brooks, all rights reserved",inside,"copyright Cynthia Brooks, all rights reserved",True
HmGx7eMhBumgDxLVK0ZPDw,FjcqIkrk9hDx7q_OvqeyWQ,,food,,False
Nnbj118rlmemsbTNkCsKJg,SJIQFKTW6uUsOo29w9IHxw,Mambo's Famous Oysters,food,Mambo's Famous Oysters,True
thdqfmCJ-SFlz9Ok8aZ31w,RvTHIKHaPVVp8S9cihpi5w,,inside,,False
DJiJd-JYn_nzgId3rnzmDQ,SbuLL-8eSaUs-huaYR5_IQ,LOVE the bottle of Malbec on the wine list! GET IT! :)...,drink,LOVE the bottle of Malbec on the wine list! GET IT! :)...,True
V4XTTuqB30bHv84h7xjW_g,-VlBFlHwX-Pt6Xyzs9roGw,,food,,False
hPJLu6oXSqaKNArW82Qnjw,2DTkzhmMpv5fIPKheePClA,GRILLED EGGPLANT,food,GRILLED EGGPLANT,True
jyy6M-iWrgM5oVCrXC0-hg,PVieWiYn8GK9GSLnNFmOyA,,inside,,False
E-7394W6z5gU1QtoRC7ZXA,VVH6k9-ycttH3TV_lk5WfQ,,food,,False
t9iB1rYYx2-kohDM3SgDXQ,Tv5gLZyjnMuEpLvdbE5wGw,,food,,False
l3afhKk3pIFgPx5JNP5yew,iJiNZw2TEwB579dr6LyVZQ,Buffalo chicken mild w/bleu cheese not ranch....,food,Buffalo chicken mild w/bleu cheese not ranch....,True
8lqY7KqJeJ0gHXWVbUqX8A,_C7QiQQc47AOEv4PE3Kong,,outside,,False
peLY4OpxeSDYpXsW9R7FhQ,al3Ri6TEqa2rBzjHsn0T_g,,inside,,False
