user_id,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars
-R3Liu8xDWu-VpWSW8YlKA,976,2012-02-29 02:00:15,1320,480,519,"2013,2014,2015,2016,2017,2018",32,3.53
q4-VP2ZkrHOS9JWU-LL_2A,7,2011-11-09 04:05:00,2,0,1,,1,3.86
TNjNkrQ5Q2G8aHZjumDKhg,136,2008-05-13 19:34:07,192,30,53,"2009,2010",2,3.71
unDjfFpk6KkSCvIulKpNiQ,256,2009-06-15 22:50:17,415,176,164,"2012,2013",6,4.15
I5xO2CQPsb_dCnjYVQtDbg,108,2009-08-29 16:08:09,314,124,146,"2015,2016,2017",20,3.91
XxGrXf2NCZzp-06DK5Wzrw,16,2012-04-02 21:52:02,13,3,4,,1,3.31
BUn2Km-yNTtALS-dGJfHSg,10,2009-08-20 00:29:13,12,4,2,,1,3.7
Q-MeTBvZ7qPCW2FUF835OQ,45,2010-03-25 20:10:20,73,28,27,,0,3.7600000000000002
d6PLYXuxzp6cQMUQHJdeQA,42,2012-07-08 03:02:47,28,15,14,,1,4.26
3Qwx1-E2WX9GtDEOKe8F5Q,76,2011-08-22 22:04:06,84,21,33,,2,3.81
6GBA5qPMxZSWksYOFWMk7g,68,2011-02-03 16:33:59,81,7,20,"2013,2014",2,4.0
VAjx4G645wKYK8tDQQjnzg,127,2012-01-07 01:20:01,121,48,34,,1,3.29
x4AGpiHe1gp3seMDAbOUCQ,64,2012-07-14 11:07:46,39,5,14,"2018,2019",4,4.35
qmQ6Waslfhs1D5tDReTcvw,39,2009-05-16 21:37:43,55,5,13,,4,3.54
RWYgUZ4_C85_IjO8O5xjkA,95,2012-12-22 05:55:54,86,12,58,2015,0,4.07
9ApDYrZ2PsMmVu8KCnUBgg,23,2011-01-26 23:49:06,8,0,2,,0,3.87
qAuZ9Qi7iSqukH40iQdWXg,990,2010-03-08 05:11:25,950,783,260,,20,4.34
iBcJm4Pch5Q6dIisAn9HJQ,469,2010-08-17 13:54:50,522,143,230,"20,20,2021",15,4.06
RFmzF8KgnVppI0UbB3u0_Q,412,2011-08-25 03:55:42,240,58,53,"2017,2018,2019,20,20,2021",11,3.03
3QEj-hKa8OUVVmgnNo2TMA,240,2012-04-25 13:51:50,460,104,152,"2012,2013,2014,2015,2016,2017",18,3.63
F12sLpDgUo0vMgAtQXN9Vw,12,2012-11-15 15:54:47,7,1,2,,0,4.5
5LZUVXZT_SL2RMB58gSEgA,30,2012-07-23 18:57:57,20,4,11,,1,4.93
HTukFFjo9Yboe9N3gmHQRw,336,2009-02-25 04:15:01,292,79,98,"2015,2016,2017,2018,2019,20,20,2021",12,3.73
835TM9qKoq6BcYF5STaUzg,51,2010-11-12 05:24:28,129,54,43,,3,3.7
Cvi8nZTwDVaQkqmmgQwQMw,320,2010-11-04 15:16:49,505,137,235,"2012,2013,2014,2015,2016,2017",28,4.05
tCJvb_wbQsmg4varHjO3BQ,104,2011-12-28 05:55:02,70,12,18,,4,4.15
rankQS-VbA14YLWVJXDxcQ,152,2008-03-21 16:02:12,133,12,99,"2015,2016,2017,2018,2019,20,20",9,4.27
dBcIpt7sr7D1fwTjf_aD1A,65,2007-04-27 17:42:07,41,10,26,,4,4.38
AnrE6wqy6AmabhxOsM_8zQ,35,2010-11-29 21:01:56,43,16,9,,2,3.98
Cv0xMIU-Yv7CUPkRJf2xvQ,66,2010-11-02 02:54:42,59,15,19,,3,3.49
o7JXCoUP8hRIF4eOUa65Kw,50,2011-09-13 17:11:40,35,28,12,,2,3.52
ryWSDW8nzlU8DJ5Wv8PAmw,92,2008-10-21 19:03:41,37,18,14,,1,3.11
k-J-F2LAmIeHW-Ui9y-reQ,80,2012-05-06 20:17:37,65,17,9,,0,3.89
yNfFV0_BeMetIbVMcDIWng,605,2009-06-21 09:38:25,398,81,114,,11,4.2
VprjGtPFRcE-LcLq_UqvJw,128,2011-10-24 00:05:51,134,20,65,"2018,2019,20,20,2021",10,4.82
JNOIvx2fxovsWQZrGBfWaw,93,2008-05-22 15:27:54,125,25,31,"2012,2013",3,3.82
uZPkreb4Elek_boQGqj27w,19,2011-03-06 02:03:07,13,2,5,,0,4.11
Gve1gqgF8e9ErKPLU1qTOQ,125,2011-08-27 06:07:28,129,32,71,2016,8,4.44
l3oIMKe_I_M69opcVbwELA,39,2011-10-01 02:57:41,55,3,32,,6,4.21
g4JFgeTNLB_9aaITtUdJ5A,25,2010-04-29 21:15:21,57,6,23,,0,3.87
0o8tiwZlnJVA5asaYoz-4Q,30,2010-12-29 07:15:54,54,13,6,,1,3.35
hHOBfSyLJNU24jx3rUyIyg,932,2011-02-26 04:13:21,479,130,166,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",27,3.49
1qF2iDmovDNwGicoKirGTA,11,2012-10-04 02:38:00,14,3,2,,0,2.0
S1-cbVcXw7PsW1GGl1H-xg,339,2011-06-29 14:22:26,819,162,412,"2015,2016,2017,2018,2019,20,20,2021",31,4.21
85LzeZez8P7gJl6TJ5kx6Q,114,2011-11-13 20:07:06,101,49,31,,2,3.64
DXOlnun4IvLEQWfTteQpIw,100,2012-03-21 21:19:46,69,20,40,,0,4.15
Uti3cNjgMlhSEuQrw2534A,26,2011-10-03 02:20:18,27,16,13,,1,4.33
Ls12lUL1NIr8P2jhIAGQIw,178,2008-12-10 17:55:17,253,60,48,"2015,2016,2017,2018",5,3.4
rh0ftcZCwO5bh-DvJBeC-g,103,2012-06-05 17:20:21,191,57,93,"2013,2014,2015,2016,2017",11,3.83
4xMTfjgrL9fGkJexKlZcbA,22,2012-11-05 03:58:48,22,0,10,,4,4.08
Y4l7-bWWX5eRIkh1MvSsmw,26,2012-08-19 18:31:09,29,5,5,2017,3,3.78
8D8mjeNaJ3DGhl0WX8copA,1105,2010-12-15 20:26:59,1828,382,509,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",54,3.91
QfYHO584mg4b4tmy2JLlzw,21,2011-12-30 20:04:11,17,2,10,,1,3.65
JxplPDJfN7szDbHVWaAvAw,54,2010-02-27 21:51:43,113,37,29,,2,2.56
jclO2xWEc0aB5Rw7vUbN1w,17,2011-10-12 00:00:27,17,1,1,,1,3.88
JFaUMy5_wq7MZFZJj2rXlg,31,2011-10-05 15:10:14,45,2,3,,3,2.63
deVz7CbX6fUp12x690FQNw,385,2011-07-08 23:15:12,173,36,29,,4,3.43
0AB3JpI4gpod9lCGVfbqgw,31,2011-07-18 16:41:41,45,9,19,,3,4.55
GYFs0tO6pSbrb-9u9tHqow,114,2012-09-22 17:02:03,226,49,120,"2016,2017,2018,2019,20,20,2021",18,4.23
TjZ5lpIsnVS8CVU7xRA6Ww,302,2011-07-19 21:00:46,275,52,94,"2017,2018,2019,20,20",9,4.51
eIL2LIpmuh8bJWyKeSQu-w,17,2008-04-28 00:31:09,3,3,2,,0,4.35
q2-QlC3HVPzRK-NiabT9dA,369,2010-01-14 19:36:22,240,71,48,,5,3.46
bpfBhtWu9qU44sfnGy2LDA,23,2011-09-28 02:13:43,18,2,5,,1,4.33
tGlcQt6syMPeIGKFUXOlmg,257,2011-03-27 18:03:41,223,30,47,"2013,2014,2015,2016",17,4.25
86xSfn8x0WBn71Mi6TYGAQ,138,2010-11-07 03:08:39,371,103,147,"2013,2014,2015,2016,2017",20,4.13
zFB_BaErwGsLJMIzc_79DA,66,2012-02-14 17:44:42,65,6,17,,1,4.11
B95B83GxlKLzKZDGR_vOdA,185,2011-07-31 21:12:09,113,28,66,,6,4.14
q46P4WXcdOeIx0yE5keY9Q,1205,2010-06-09 05:17:53,7518,3090,5421,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",160,3.91
v3qfw4-F11THNQNfP2mtqQ,47,2011-12-01 03:57:07,34,10,6,,0,3.25
zfg4bke2WLDwgbDu1q07Hw,75,2012-09-10 00:54:18,126,21,45,,8,3.95
PqfTIt852IueKvvewNCW4g,504,2011-06-25 08:40:08,424,115,152,"2015,2016,2017,2018,2019,20,20,2021",14,3.69
XB-J13-Cd8JK65DLH-664g,158,2011-02-26 22:21:56,136,42,60,"2019,20,20,2021",8,3.88
tUpMa2CdyWlxFSfPmiCsNw,24,2012-05-13 20:12:58,41,6,7,,0,3.19
swz5YPXEfqY6HlPUviDY1w,152,2010-04-12 20:34:53,74,16,22,,0,4.07
ow_UcjjTpoUR_eAi5yQSEw,48,2010-06-13 15:11:03,66,15,41,"2016,2017",7,4.26
xlCmM0MUrGqLJObfJ-ry1g,312,2010-12-29 04:38:30,286,85,76,,3,3.82
nOp8C8NjBSNpjf-VoHOQgg,42,2011-11-15 04:30:10,59,4,14,,1,4.37
82hu_-ufGSMuYaR8Mq5BWA,17,2009-10-27 16:47:19,7,0,3,,2,4.59
ykwGNiOjXTcB191cIBytlA,26,2013-05-30 13:57:19,5,2,2,,0,4.14
Zc9fW6Dq6RpMW9YkdQf4Aw,64,2008-08-20 21:32:46,97,21,20,,3,3.08
lpU8cxZU_md7tj0B8Vz0tQ,20,2013-01-01 02:51:55,116,41,73,,1,4.55
zOWqwAWuKZuy7ijVkTKPjw,30,2012-03-28 23:05:31,32,7,10,,0,3.84
TbDfw4y-_22GVbLtCCl2Lw,9,2007-07-12 14:21:24,4,1,1,,1,3.67
GWA9wisowKYfVxR8k_sTcA,14,2011-10-28 22:36:17,5,5,5,,0,4.19
qbRwNuTqVKmVwLgZtTlXDg,107,2010-01-07 22:26:51,311,148,166,"2012,2013",10,3.91
jmQHuT92CTejBR5DhQZ4Iw,56,2012-02-04 23:50:57,42,1,22,,6,4.86
SF7cQfmHuQWqINKruCe-kA,816,2011-12-12 00:03:10,1289,173,570,"2014,2015,2016,2017,2018,2019,20,20,2021",59,4.49
9I4LrQ-vns7Pb_srlHG0DA,271,2012-09-09 18:02:24,487,148,244,"2014,2015,2016,2017,2018,2019",14,4.02
NTqGzI8NQ4fxoNMJLZ9b7A,19,2008-02-07 18:00:20,19,3,6,,0,4.42
r4wmJCBhJFrPmpgtNhEnYw,72,2012-07-29 19:02:51,51,8,15,,1,3.88
qiglq9oc3b2Hi1F-gLKLjw,18,2011-08-22 01:19:54,6,3,3,,0,3.94
4J1ML71etxZK70j9i2ohoQ,157,2012-12-15 19:31:17,262,80,108,"2015,2016,2017",22,4.17
eow-MZ34aVRHUrBPxoMZ0A,11,2013-01-16 18:09:46,14,0,4,,0,4.18
zU9qdjqt7Zrrkk6_SuveYg,41,2012-08-29 17:12:07,22,9,2,,2,3.41
V12HIIwQU-dYEQZBxEQTPg,224,2012-09-11 00:17:17,327,21,157,"2015,2016,2017,2018,2019,20,20,2021",9,4.12
6HPEMqlkIN10O-8f5NL9-A,39,2010-05-03 03:09:45,88,22,29,,7,3.81
8YrD0_wpzpqRctpyPn8BMg,263,2008-08-12 03:34:40,224,66,62,,4,3.43
EWUdBy2mYsTFiBKrNATT2A,43,2010-06-28 11:12:15,27,3,8,,0,3.82
RhoJL2BUGpuWtM9kn5B4Sw,109,2011-05-31 17:52:23,68,8,28,,3,4.6
i8zmnTTLjeJYNa_jooSQhQ,276,2010-02-24 20:09:08,285,38,62,,5,3.88
7FbmN_2BJ3m0rf2Dfv9V7A,51,2005-01-15 01:18:13,20,23,7,,0,3.29
SkMJChbATl_PvjTRPqw6mA,98,2011-11-18 02:08:22,208,36,78,"2012,2013",7,4.07
s0p28qNik-0--M5Nd40RVg,527,2009-10-09 23:30:20,1863,779,1117,"2014,2015,2016,2017,2018,2019,20,20,2021",39,3.81
3JQ8RjMGiT8m5hsBq99Zfw,166,2010-02-04 22:19:18,307,43,59,,2,3.2
PdgpUK6fHArEXsPcKFHXOg,560,2012-10-07 20:30:05,878,110,531,"2017,2018,2019,20,20,2021",15,4.07
zmOPBfFfgtV523znoLaywQ,66,2011-08-22 14:12:34,90,29,36,,3,4.19
4e0n83yJreVE63cT5HmHSQ,350,2011-02-16 14:33:31,649,103,415,"2014,2015,2016,2017,2018,2019,20,20,2021",46,4.15
iI9pm4Sqo1VkY6sO59gwEg,16,2010-01-30 07:44:33,14,2,3,,1,4.44
-y0aMrieoY-rnkos4cu6Fw,37,2010-12-08 17:17:18,25,3,4,,0,4.14
gSm2jn1odOiJVHeD1baM4A,124,2010-06-14 14:57:50,111,14,30,,5,4.45
cFYPJJCJdl1BlvVYUAde3w,24,2012-07-24 02:22:13,38,23,25,,0,3.94
4XJn_kgFEZsHDNem_P3r7A,272,2012-03-30 11:47:26,428,90,138,"2012,2013,2014,2015,2016,2017",18,4.29
CjIpmIHt8Ue14czGQo98cQ,54,2010-01-26 20:26:24,54,22,9,,3,2.6
_nKBxOKFfMIq_oBJuWTu6g,63,2011-08-05 22:18:23,62,44,40,,1,3.21
rMxM9BqIubunRI6zAw3v_Q,31,2012-11-03 00:44:50,7,1,1,,0,4.65
W0paJPX15Gntm1x1aeQiiA,52,2010-11-07 02:23:03,69,11,22,2016,0,4.19
L6KAEcIwrEmxSpUJpEWfCg,16,2010-11-29 01:49:12,11,0,6,,0,4.19
M3u8jA1tO8wkiOedx1YiZA,273,2010-08-30 01:42:28,142,64,51,,4,3.73
CKAFzAQeVNfY-J0aQYT-Ew,138,2011-06-19 15:10:29,206,50,58,"2015,2016,2017",5,4.09
lH23tQCVUCAjIHfGRFXlLQ,106,2012-06-14 15:44:52,51,11,13,,5,3.98
wlZDmZvRFXSSSuMlKzLXng,398,2012-03-03 17:20:56,523,89,192,"2013,2014",14,4.1
xd-ku6L7i6CROaLGzhY4Ig,24,2010-10-13 14:33:14,102,45,60,,13,3.88
rN3nVFh9ul5k5LeT2dyr2g,485,2008-12-22 23:54:58,228,123,114,,21,3.47
vQFKbTQA0Y0lnFQdd-pysw,19,2012-06-30 16:20:44,8,1,6,,0,4.37
2-XLTj0Cfd81_XlmHo02Aw,1174,2010-07-24 02:16:39,1378,704,994,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",34,4.29
BnbPkQXfp5hkOeSVK7fkJg,17,2011-02-17 07:11:19,30,3,13,,1,4.06
pqyokIQMWTudCnDBzVbN8Q,493,2007-06-04 19:32:52,347,58,213,"2019,20,20,2021",10,4.49
IjDYb3OcVYJkvfF3e8I7TQ,210,2012-09-18 01:08:39,458,192,169,"2013,2014,2015,2016",31,3.84
1gfZQJ8yX6BpAZ-AhvK7jw,78,2012-02-20 06:39:36,45,21,12,,0,4.44
_yyp9hxi7izYuEdfug2CHQ,45,2011-12-15 04:43:53,29,0,11,,2,3.81
d1UvP43MhG5wwnYe_lJIuw,108,2010-04-12 16:23:05,125,32,50,"2015,2016,2017,2018,2019",6,3.75
ZewyKfwNygTe-QHP8uvCmQ,45,2011-03-14 06:06:25,12,0,7,,0,3.81
MO51KiOwzG_1IEgO6GL29Q,188,2009-12-28 17:08:25,148,38,67,,8,4.35
EwFUedhy2Y8KyY6vLIicZg,28,2008-10-07 18:06:26,19,4,10,,2,3.56
8teQ4Zc9jpl_ffaPJUn6Ew,854,2011-10-28 16:20:14,1673,465,715,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",47,3.98
Udly52eK1AcmWUVdemKFqg,93,2011-07-03 18:20:59,140,49,59,"2014,2015,2016,2017",13,3.77
sJnz3Qn52h8h0slCW6WEdA,48,2012-07-21 21:50:15,47,8,18,,1,4.37
1zKVvKuZVY5hMJiDSS3YIQ,26,2009-07-07 16:05:11,5,3,2,,1,3.81
BAbbP5wuZLO9CLp0okXrYA,34,2011-05-07 23:47:25,42,6,9,,1,3.57
MWxyukeYIxIbuzpciZNhXw,144,2010-11-05 14:24:28,238,79,51,,1,3.28
EkIIFm2zmqloYWXRHbwwqw,266,2011-01-20 01:26:57,1267,561,673,"2013,2014,2015,2016,2017,2018",35,3.97
uxgU5qcy3Gid6mLTXmv3Zg,421,2010-03-31 04:45:14,2207,927,1899,"2014,2015,2016",142,3.9
CRLDoGcIJG_9-r0JYZTv5Q,19,2011-01-11 15:24:10,34,6,8,,1,3.9
j16xNJSUxkcB8JI5KtMIjQ,22,2010-05-24 21:58:03,21,4,6,,1,3.74
_c_qAv00T9RIkYudBCy3NQ,184,2012-04-13 23:45:29,141,19,34,,2,3.65
BaVAIYKYSSEMT5_sXRiwLg,268,2012-10-08 14:11:35,514,118,274,"2015,2016,2017,2018,2019,20,20,2021",13,4.4
_nylK3YGspkrs-xd3IXDWQ,18,2010-11-20 03:55:02,23,10,8,,1,3.61
lJSaqT7U5E4bx9WeJbGXnw,27,2012-11-24 21:40:33,11,0,1,,1,3.93
80ruaQuoC-E9CRBYAhNZtg,218,2010-02-11 01:31:41,156,49,31,,1,3.36
Pn7s9X79AVQHtDctJPlGpw,71,2011-08-20 13:28:28,134,51,53,"2014,2015",10,3.77
H1GwyEuTXi-3nLk082wfHA,63,2012-06-14 02:14:37,56,7,26,,4,3.71
Gdb8xwp3qWhxoyF6iBFtiQ,18,2010-06-29 15:03:34,19,4,8,,1,4.45
p_2hR6ey_mHjBcvLrwFONQ,24,2011-08-08 00:23:43,32,2,8,,0,3.08
RKzcpYytjFKMg3EubvNyhw,60,2010-02-27 07:08:47,97,14,25,2015,1,3.4
pS0rzKWN5dHbX0z_C4mzoA,89,2011-03-04 00:23:40,77,27,32,,4,4.27
T8vwaqJCAEpBn5lhIULolA,107,2012-07-27 04:27:21,74,11,29,,3,3.5100000000000002
swWsIZSGWwNA4CIBfV_aaw,42,2007-05-03 04:56:37,91,17,22,,3,3.7
opgrJmhUGCjnludzWkoFqA,29,2006-09-29 19:32:17,17,1,9,,0,4.1
EKMvtp53otIbSFS_ZRUTdw,1575,2010-12-27 15:20:59,8319,3222,5450,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",196,4.36
6tBbSwpeRjwk4Vr84Wdlfw,19,2010-08-26 03:02:32,33,3,3,,0,3.86
Rw-xSbN4qq4XKlpZ98Vw2w,25,2011-06-10 18:32:11,21,2,2,,0,3.88
eG-gdp-9RMLaB6BMVUkYhw,420,2011-02-12 00:42:59,518,167,306,"2018,2019,20,20,2021",12,4.57
Jm3r5SRnAUYkl-KotPv23Q,60,2012-05-09 22:36:58,34,0,5,,0,3.5
yUenS1axykp_L0SLU0y4yw,22,2009-09-27 16:05:25,11,6,4,,0,3.68
1q9IDnslbwRA45QNnispOg,20,2008-08-12 18:26:04,14,2,5,,1,4.52
w-Dy7B6aZbBImMTVqyYJCA,797,2009-05-20 17:21:02,326,69,62,,8,3.97
eysCMbe10JZYa32bCYYozw,786,2011-12-29 04:30:29,794,267,250,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",34,3.84
fDOmWO4KP03mmtBu1yby7g,118,2012-06-30 19:49:51,245,78,90,2013,8,3.44
3TYVyFAzO0CmxoXz2Z_EMg,6,2011-07-07 07:46:59,13,4,6,,1,2.38
A7ac2clONihCzv01m3pnpQ,342,2010-06-20 02:43:10,250,50,68,2021,1,4.06
Xjq_0YzMZlMJxXxq-V7GFQ,34,2011-12-04 15:37:33,41,4,4,,1,3.63
EesregCSydOcQHGNNxuv3Q,341,2010-06-20 13:32:57,419,74,68,,3,2.94
9uEFaYRujN0AYygqbFeQhQ,341,2008-09-02 05:51:24,347,74,119,"2018,2019,20,20,2021",3,3.63
tw1cog0v0KLoQkvwM9kUYA,303,2008-07-09 20:16:58,418,55,119,"2014,2015,2016,2017,2018,2019,20,20,2021",20,4.18
W0R2dcP6S1FJedj4b3zIbQ,159,2011-08-28 02:32:00,167,40,39,,3,4.12
Zc58WKMoFJT7tuGLTNuCIQ,65,2011-06-03 18:20:59,167,90,129,"2015,2016",13,4.3
29oUfyEL1by67UR-0Si2zg,408,2010-12-05 23:30:56,607,242,314,"2013,2014,2015,2016",20,4.04
3Gb9jMJfODWyS4dGtF4Vuw,7,2010-01-05 20:04:02,3,0,2,,1,4.14
56UcdRHQQZuIUYtaGohNkg,28,2009-09-08 03:04:22,40,13,6,,0,4.04
bZcjX5s6Kn3siP4g1sfeow,46,2013-05-11 19:51:53,54,8,8,,0,3.49
h59iX3YOfP1laPF000BV0Q,179,2011-04-17 05:34:54,177,37,92,"2015,2018,2019,20,20,2021",8,3.88
IBwj2iZwA15kgHtV73IQFg,17,2013-03-21 02:29:58,25,14,16,,2,3.94
FIU1_dSJPFcHe_-v7CoYOA,152,2009-11-05 04:00:28,101,19,19,,3,3.16
hdQR8nO8ZyhH5pbaa1uD9w,80,2010-01-19 00:48:54,111,17,19,,0,3.57
opupgnfCb4trSOJp2stLtA,314,2010-10-22 03:10:11,443,198,227,"2014,2015,2016,2017,2018,2019,20,20,2021",29,4.2
h1u2XjU7S58LXTCQSLwZcg,29,2011-02-13 01:28:58,9,1,4,,0,3.88
jvGaxuv_3T2CUtIkjQFKJw,22,2010-01-04 22:43:03,23,4,8,,0,3.57
jCVYv7YqTQB-kDn_pezP6w,176,2011-07-22 22:51:22,119,93,45,,3,3.45
ooBKO0v4P-hLDn1Yg607Xg,834,2010-07-15 02:46:01,576,252,271,"2012,2013,2014,2015,2016,2017,2018,2019,20,20",28,3.49
CffHFYCBzlP3tYihKk1Ehg,46,2009-09-13 22:30:42,91,12,78,,0,4.15
gm8nNoA3uB4In5o_Hxpq3g,166,2010-09-10 00:56:17,128,34,54,,7,3.5
_lFCOgcfdDq4S1rhQ4JoDg,41,2012-02-28 01:28:50,54,18,8,,1,3.2
Bzq1tZI3SMsewc2FerFcOA,716,2011-10-13 14:37:57,829,315,608,"2018,2019,20,20,2021",11,4.03
Hp75sUVUNaNOueAP8ZZ-FA,70,2012-05-01 23:07:31,85,19,21,,2,3.65
ATK1ItQDQsHD5IG3sUGNnw,1040,2013-03-25 20:15:19,4634,2518,3773,,119,3.93
M2NS_aQbMY2apoYjTlOCng,590,2011-05-08 16:43:43,2202,414,1352,"2014,2015,2016,2017,2018,2019,20,20,2021",50,4.3
-nmTwBe8ITqGPNoImxWCLg,186,2011-11-19 03:12:19,161,55,77,"2012,2013,2014,2015,2016,2017,2019,20,20",4,3.33
mU5qJC3Hl6L4TC_TyjPNEA,56,2010-01-03 00:23:55,61,29,12,,2,3.7
G51mTQLKeW3MYlRH9JxgtQ,134,2012-05-24 13:49:06,157,33,55,"2017,2018",8,3.58
TJsSqH9BOQ7UKfhA1Q5gvw,198,2007-11-23 20:11:09,229,27,133,"2018,2019,20,20,2021",8,4.26
1iO70fabuVpCYcOXVq1Ejg,257,2012-05-19 04:24:14,160,87,76,,1,3.65
l6foo0SHo8pNRHH8P9HPsA,182,2011-01-28 21:56:08,74,31,31,,2,3.75
hSU4P5OqzJjsxqp5ylCaEg,147,2010-01-20 12:14:31,43,19,14,,2,3.35
9YT02PagN7pGbRNMkz76WQ,115,2008-01-11 07:01:26,163,66,66,,5,3.67
u8zikzZcjlil1U9MwSSV1A,46,2009-06-29 20:03:12,61,13,19,,2,3.57
xBgTcgBrY-6Mm2L7taQb_Q,38,2012-04-27 20:31:01,104,15,10,,2,4.29
Jed-PEquPj78qyejkevQyQ,340,2011-09-08 15:32:39,782,929,349,,14,3.32
XDEAa8Tc2w-7JYOeMx8z3g,35,2012-07-20 08:15:19,34,14,14,,1,3.92
VLgRbo9rZ-cKxAleByMikQ,359,2012-06-05 01:32:25,594,125,266,"2014,2015,2016,2019,20,20,2021",30,3.77
P5BV_iwGwIrovBQbsFfp3A,431,2011-06-20 14:20:36,686,154,305,"2013,2014,2015,2016,2017",22,3.72
K2KhTc2QUmWYPk-dSwMIZA,13,2011-08-19 19:17:01,11,3,0,,0,3.23
2fx9sNxxTtsvb8KXaYJITQ,188,2012-08-19 12:05:00,147,44,41,,5,3.86
oTNO7G1ipxN2_CxN9Rwotg,67,2011-05-28 23:39:37,49,10,8,,4,3.67
fSfegMflm7DHSXUHBOmz5A,71,2009-02-17 17:57:55,42,6,14,,3,4.18
nIVyvd3DHagtCVjLa0ytcw,16,2012-12-11 22:10:13,3,2,6,,0,4.25
GODSDHvAdsxs80E-H_8vbA,97,2011-10-26 02:09:44,262,71,20,,9,2.59
HlvuC57Px5Q6S1yzJZnS3g,58,2010-09-09 02:23:33,15,5,9,,1,4.38
ex_Vummy8uItUGVJ_pn0Vg,81,2010-12-10 04:00:24,40,8,4,,1,3.25
3CFFN-1eJEPK53G994xPxA,23,2011-04-16 03:45:13,55,42,30,,2,3.19
S1OJqFwVupItASJgZNE_fA,82,2010-12-04 00:32:45,184,22,34,,2,3.89
Nyz02h3NJ5Pkw8nbMylVSQ,49,2011-10-17 19:57:43,20,3,15,,0,4.39
7ihniF9YdlXsObIYPHZ9Zg,231,2012-05-06 18:40:02,164,30,73,"2015,2018,2019,20,20,2021",13,3.85
C79qbt7EJtw__NNe09Qz3A,21,2012-06-20 19:53:49,9,1,0,,0,3.91
LAFjeKP-oGTnHek9AxQjng,180,2012-08-10 19:07:03,671,501,264,"2014,2015,2016,2017,2018",22,3.95
eSc8pCT0H1ThVV89dfq6Qw,309,2013-09-01 14:14:25,274,85,103,"2013,2014,2015,2017,2018",8,3.73
dcdiWiRjQJ8ycn9Rk_vPHg,153,2008-11-24 23:13:28,295,52,98,,5,4.1
4sLhuOs4K9mov0bBj7HaYg,726,2010-04-19 18:38:10,450,106,105,,17,3.35
QLqpIsHM1G4FLSo9xYeJVg,117,2012-12-02 18:53:04,140,46,74,,8,4.44
ittWPXKaM819MxxShLefag,10,2009-07-26 02:59:20,15,0,2,,0,3.1
UsnBJ4W5Yaw1mw5713XgzA,173,2012-04-27 02:00:31,152,17,21,,1,3.25
qYzaFA-hDtYY0uhNdulH9Q,229,2010-01-02 22:22:10,161,35,57,,6,3.96
08pAFVnhO9BlYapvvW4Mmg,253,2009-12-09 01:44:35,163,24,44,,6,3.28
-yOE83gXOVX8ccQvOWdMzw,317,2011-11-05 18:34:41,730,242,423,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",43,4.33
f12LaNoG7wFzGC2LwDJZcw,49,2009-12-23 03:21:51,48,6,7,,2,3.63
j2zKKH0fm0eHaBXsjuEQbw,661,2010-03-30 04:30:24,968,290,331,"2014,2015,2016,2017,2018,2019,20,20,2021",12,3.96
FSfuXJ1dkdjCWTsGlxzx2g,23,2011-09-24 13:10:22,21,2,13,,0,3.78
1IU3px93DJUTV1p3QXFSGw,73,2012-02-05 01:08:18,28,8,14,,1,3.89
5bLLmemHQsPJ4wXGku13OQ,213,2011-12-20 19:34:12,107,65,40,,6,3.82
GAT0HUtSTRxVVHELjpYkSg,8,2013-04-19 15:59:49,0,0,0,,0,4.5
_mMGDi9ZSY-r85GAEcsksg,550,2009-11-29 20:12:00,2827,717,1940,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",94,4.31
4BNDTxOd0ckca5HNjPU69w,332,2011-04-30 17:00:14,413,127,204,"2014,2015,2016,2017,2018",20,3.86
yTS0cpugSVwQRjGV9dbrHw,34,2011-09-09 01:01:59,57,15,16,,4,3.53
UWfSqnvRWH4ywwdNlwQ46g,120,2008-11-15 02:56:45,88,22,7,,1,3.0
woLkZofaoo7hDMwXFErt2g,189,2011-02-08 22:52:22,188,63,112,"2018,2019,20,20,2021",14,4.39
gPHhrtm3ujK6vO2PTuP8wg,23,2011-08-06 18:05:44,9,5,5,,0,4.22
EiLpN4d7h13LvAw8p0ZPeQ,92,2009-05-05 19:51:45,153,26,19,"2015,2016",6,4.13
6ZiVD7lGtYizudiXyw3rnQ,36,2011-02-12 20:28:22,21,6,8,,1,3.21
S1jDWYH-xPXsdV1GpqOVyw,40,2012-07-04 20:45:50,88,29,33,,17,3.14
7d_RSA6WgPAk4tNMB48ZiQ,12,2011-09-13 20:33:26,5,2,2,,0,4.33
SF1zglpCZwbYVYyGQg9AAg,26,2010-01-18 20:27:17,38,28,20,,1,4.16
gddeLAj8burPei2yYlSGow,35,2008-02-12 20:32:52,22,1,4,,1,4.03
